;Rank;CCA3;Country;Capital;Continent;Area (km²);Density (per km²);Growth Rate;World Population Percentage;Growth from 1970 to 2020;Population;Year
724;91;AZE;Azerbaijan;Baku;Asia;86600;119.6082;1.0044;0.13;0.8957327286129088;9237202;2010
725;91;AZE;Azerbaijan;Baku;Asia;86600;119.6082;1.0044;0.13;0.8957327286129088;9863480;2015
726;91;AZE;Azerbaijan;Baku;Asia;86600;119.6082;1.0044;0.13;0.8957327286129088;10284951;2020
727;91;AZE;Azerbaijan;Baku;Asia;86600;119.6082;1.0044;0.13;0.8957327286129088;10358074;2022
728;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;8683631;1970
729;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;9785252;1980
730;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10007346;1990
731;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10300626;2000
732;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10588401;2010
733;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10365435;2015
734;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10298192;2020
735;92;PRT;Portugal;Lisbon;Europe;92090;111.5307;0.9981;0.13;0.18593155328686814;10270865;2022
736;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;2489059;1970
737;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;3104788;1980
738;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;3864972;1990
739;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;5508297;2000
740;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;7583269;2010
741;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;8682174;2015
742;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;9749640;2020
743;93;PNG;Papua New Guinea;Port Moresby;Oceania;462840;21.9139;1.0194;0.13;2.9169983515858804;10142619;2022
744;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;10315366;1970
745;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;10698679;1980
746;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;10375989;1990
747;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;10202055;2000
748;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;9986825;2010
749;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;9844246;2015
750;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;9750573;2020
751;94;HUN;Hungary;Budapest;Europe;93028;107.1431;1.0265;0.12;-0.0547525894864031;9967308;2022
752;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;2993019;1970
753;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;4045965;1980
754;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;5417860;1990
755;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;6272998;2000
756;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;7621779;2010
757;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;8524063;2015
758;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;9543207;2020
759;95;TJK;Tajikistan;Dushanbe;Asia;143100;69.5513;1.0208;0.12;2.188488613002457;9952787;2022
760;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9170786;1970
761;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9817257;1980
762;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;10428525;1990
763;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;10256483;2000
764;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9731427;2010
765;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9700609;2015
766;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9633740;2020
767;96;BLR;Belarus;Minsk;Europe;207600;45.9295;0.9955;0.12;0.05048138730965917;9534954;2022
768;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;298084;1970
769;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;1014048;1980
770;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;1900151;1990
771;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;3275333;2000
772;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;8481771;2010
773;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;8916899;2015
774;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;9287289;2020
775;97;ARE;United Arab Emirates;Abu Dhabi;Asia;83600;112.9322;1.0081;0.12;30.15661692677232;9441129;2022
776;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;2907307;1970
777;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;3744608;1980
778;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;4803254;1990
779;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;6116958;2000
780;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;7328445;2010
781;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;8007778;2015
782;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;8757489;2020
783;98;ISR;Israel;Jerusalem;Asia;20770;435.1617;1.0155;0.11;2.012234002119487;9038309;2022
784;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;7465301;1970
785;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;7547561;1980
786;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;7678729;1990
787;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;8010428;2000
788;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;8362829;2010
789;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;8642421;2015
790;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;8907777;2020
791;99;AUT;Austria;Vienna;Europe;83871;106.5877;1.002;0.11;0.19322409103129265;8939617;2022
792;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;2197383;1970
793;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;2838110;1980
794;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;3875947;1990
795;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;5008035;2000
796;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;6571855;2010
797;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;7473229;2015
798;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;8442580;2020
799;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;8848699;2022
800;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;6181227;1970
801;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;6319113;1980
802;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;6711693;1990
803;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;7182059;2000
804;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;7822435;2010
805;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;8281732;2015
806;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;8638613;2020
807;101;CHE;Switzerland;Bern;Europe;41284;211.7157;1.0056;0.11;0.3975563427778983;8740472;2022
808;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;2778557;1970
809;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;3367477;1980
810;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;4325388;1990
811;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;4584067;2000
812;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;6436698;2010
813;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;7314773;2015
814;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;8233969;2020
815;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;8605718;2022
816;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;2675283;1970
817;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;3297519;1980
818;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;4314443;1990
819;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;5430853;2000
820;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;6323418;2010
821;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;6787419;2015
822;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;7319399;2020
823;103;LAO;Laos;Vientiane;Asia;236800;31.7968;1.0141;0.09;1.7359344787074862;7529475;2022
824;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;3955072;1970
825;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;4978544;1980
826;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;5838574;1990
827;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;6731195;2000
828;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;7132438;2010
829;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;7399838;2015
830;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;7500958;2020
831;104;HKG;Hong Kong;Hong Kong;Asia;1104;6783.3922;0.9992;0.09;0.8965414536069128;7488865;2022
832;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7193533;1970
833;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7777010;1980
834;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7987529;1990
835;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7935022;2000
836;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7653748;2010
837;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7519496;2015
838;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7358005;2020
839;105;SRB;Serbia;Belgrade;Europe;88361;81.7257;0.9897;0.09;0.02286386953392721;7221365;2022
840;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;2444767;1970
841;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;3303309;1980
842;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;4227820;1990
843;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;5123222;2000
844;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;5855734;2010
845;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;6298598;2015
846;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;6755895;2020
847;106;NIC;Nicaragua;Managua;North America;130373;53.2962;1.0143;0.09;1.7634105826853848;6948392;2022
848;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;1909177;1970
849;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;2962720;1980
850;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;4236983;1990
851;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;5154790;2000
852;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;6491988;2010
853;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;6192235;2015
854;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;6653942;2020
855;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;6812341;2022
856;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;8582950;1970
857;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;8980606;1980
858;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;8767778;1990
859;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;8097691;2000
860;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;7592273;2010
861;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;7309253;2015
862;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;6979175;2020
863;108;BGR;Bulgaria;Sofia;Europe;110879;61.1654;0.9849;0.09;-0.18685591783710728;6781953;2022
864;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;2408787;1970
865;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;3078912;1980
866;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;4059195;1990
867;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;5123819;2000
868;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;5768613;2010
869;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;6177950;2015
870;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;6618695;2020
871;109;PRY;Paraguay;Asunción;South America;406752;16.6705;1.0115;0.09;1.747729458852111;6780744;2022
872;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;3016384;1970
873;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;3691209;1980
874;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;4394734;1990
875;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;4935182;2000
876;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;5483774;2010
877;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;5914980;2015
878;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;6424874;2020
879;110;KGZ;Kyrgyzstan;Bishkek;Asia;199951;33.1612;1.0158;0.08;1.1299920699751755;6630623;2022
880;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;2201432;1970
881;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;2862903;1980
882;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;3720278;1990
883;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;4569132;2000
884;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;5267970;2010
885;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;5766431;2015
886;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;6250438;2020
887;111;TKM;Turkmenistan;Ashgabat;Asia;488100;13.1751;1.014;0.08;1.8392600816196003;6430770;2022
888;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;3619090;1970
889;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;4508992;1980
890;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;5367179;1990
891;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;5958482;2000
892;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;6114034;2010
893;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;6231066;2015
894;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;6292731;2020
895;112;SLV;El Salvador;San Salvador;North America;21041;301.145;1.0035;0.08;0.7387605724090862;6336392;2022
896;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;2061831;1970
897;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;2400729;1980
898;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;3022209;1990
899;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;4053602;2000
900;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;5163590;2010
901;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;5650018;2015
902;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;5909869;2020
903;113;SGP;Singapore;Singapore;Asia;710;8416.4634;1.0058;0.07;1.8663207605278997;5975689;2022
904;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;1396989;1970
905;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;1829256;1980
906;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;2385435;1990
907;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;3134030;2000
908;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;4437884;2010
909;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;5064386;2015
910;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;5702174;2020
911;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;5970424;2022
912;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;4922963;1970
913;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5125392;1980
914;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5144623;1990
915;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5340655;2000
916;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5550849;2010
917;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5677796;2015
918;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5825641;2020
919;115;DNK;Denmark;Copenhagen;Europe;43094;136.4984;1.0048;0.07;0.18336071183147223;5882261;2022
920;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;4522867;1970
921;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;4973883;1980
922;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5261305;1990
923;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5376690;2000
924;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5396424;2010
925;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5424444;2015
926;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5456681;2020
927;116;SVK;Slovakia;Bratislava;Europe;49037;115.0856;1.0359;0.07;0.20646505855688438;5643453;2022
928;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;2067356;1970
929;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;2415276;1980
930;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;2809221;1990
931;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;3759170;2000
932;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;4660067;2010
933;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;4819333;2015
934;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;5343020;2020
935;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;5579144;2022
936;118;FIN;Finland;Helsinki;Europe;338424;16.3722;1.0009;0.07;0.20033056767639448;4606621;1970
937;118;FIN;Finland;Helsinki;Europe;338424;16.3722;1.0009;0.07;0.20033056767639448;4779418;1980
938;118;FIN;Finland;Helsinki;Europe;338424;16.3722;1.0009;0.07;0.20033056767639448;4986545;1990
939;118;FIN;Finland;Helsinki;Europe;338424;16.3722;1.0009;0.07;0.20033056767639448;5176209;2000
